client_ID;age;gender;marital_status;SPC_ID;Industry_sector;Market_type;Affiliated_agency;Monthly_income;Monthly_debt_payments;Monthly_spending;Assets_worth;Employment_Stability;Credit_Score
5872;75;male;divorced;024;Retirees and Pensioners;B2B Market (Business-to-Business);116;4185;0;2929;135374.5;13;752
5873;21;male;single;067;Real Estate Activities;B2C Market (Business-to-Consumer);10;4883;1953;2051;23127.5;1;638
5874;45;male;married;024;Retirees and Pensioners;B2B Market (Business-to-Business);116;3636;0;2181;74032.0;19;703
5875;37;male;divorced;016;Private Sector Management;B2B Market (Business-to-Business);141;5560;0;3336;74459.0;3;662
5876;50;female;divorced;066;Legal Activities;B2C Market (Business-to-Consumer);28;5944;2377;2496;123919.0;6;711
5877;49;female;divorced;016;Private Sector Management;B2B Market (Business-to-Business);141;5393;0;3775;108185.5;0;663
5878;50;female;divorced;052;Merchants and Traders;B2C Market (Business-to-Consumer);129;3484;1393;1463;78975.0;13;692
5879;49;female;married;062;Agriculture and Fishing;B2B Market (Business-to-Business);182;2562;0;1793;57232.0;22;624
5880;23;male;married;100;Merchants and Traders;B2C Market (Business-to-Consumer);10;3153;0;1891;25514.5;1;699
5881;35;male;married;031;Education;B2B Market (Business-to-Business);49;4931;1972;1775;60203.5;13;687
5882;19;female;single;052;Merchants and Traders;B2C Market (Business-to-Consumer);180;3764;1505;1581;24848.0;0;605
5883;79;male;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);182;4047;1618;1457;142389.5;10;677
5884;38;female;married;048;Self-Employed Artisans and Traders;B2C Market (Business-to-Consumer);0;4710;1884;1695;64590.0;0;767
5885;40;female;married;051;Merchants and Traders;B2C Market (Business-to-Consumer);150;3336;1000;1635;54509.0;1;757
5886;48;female;divorced;052;Merchants and Traders;B2C Market (Business-to-Consumer);97;4836;1934;1741;93027.0;27;671
5887;28;male;married;025;Retirees and Pensioners;B2B Market (Business-to-Business);147;4555;1822;1913;43323.0;6;652
5888;57;female;divorced;010;Public Administration;B2B Market (Business-to-Business);195;2197;878;791;58480.5;28;630
5889;20;female;single;066;Legal Activities;B2C Market (Business-to-Consumer);79;6550;1965;2751;36346.0;0;636
5890;76;female;married;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);2;3612;1444;1300;120376.0;30;721
5891;56;male;married;033;Healthcare;B2B Market (Business-to-Business);185;5020;2008;2108;122248.0;10;799
5892;35;male;married;064;Unemployed and Others;B2C Market (Business-to-Consumer);182;853;255;418;27094.5;1;637
5893;24;male;divorced;004;Public Administration;B2B Market (Business-to-Business);183;5477;2190;1972;44772.0;4;699
5894;48;male;divorced;033;Healthcare;B2B Market (Business-to-Business);107;4364;1745;1833;89879.0;18;693
5895;55;female;divorced;045;Self-Employed Artisans and Traders;B2C Market (Business-to-Consumer);171;4069;0;2441;96878.5;12;721
5896;19;male;single;037;Education;B2B Market (Business-to-Business);104;5490;2196;1976;29472.0;1;653
5897;57;female;divorced;059;Merchants and Traders;B2C Market (Business-to-Consumer);129;4910;1964;2062;114445.0;7;633
5898;77;female;divorced;024;Retirees and Pensioners;B2B Market (Business-to-Business);175;4651;0;3255;160174.5;17;731
5899;47;male;married;033;Healthcare;B2B Market (Business-to-Business);185;6018;2407;2166;109436.0;11;787
5900;20;male;single;055;Merchants and Traders;B2C Market (Business-to-Consumer);104;3630;0;2178;24756.0;2;702
5901;19;female;single;099;Unemployed and Others;B2C Market (Business-to-Consumer);33;3135;1254;1128;20327.5;0;695
5902;18;female;single;050;Merchants and Traders;B2C Market (Business-to-Consumer);181;2764;1105;995;10857.0;0;574
5903;69;female;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);40;3996;1598;1678;126196.0;2;719
5904;54;female;single;065;Unreported;B2C Market (Business-to-Consumer);7;6263;2505;2254;142019.0;20;731
5905;35;male;married;014;Public Administration;B2B Market (Business-to-Business);96;3973;0;2383;54502.5;16;760
5906;72;male;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);113;3502;1050;1471;115124.0;23;739
5907;54;male;divorced;074;Unreported;B2C Market (Business-to-Consumer);135;3103;0;2172;79443.0;10;649
5908;18;female;single;031;Education;B2B Market (Business-to-Business);2;5920;2368;2131;28381.0;0;615
5909;22;female;single;010;Public Administration;B2B Market (Business-to-Business);175;2733;1093;1148;17806.0;2;668
5910;20;female;single;067;Real Estate Activities;B2C Market (Business-to-Consumer);28;4749;1899;1710;22612.0;2;620
5911;34;male;divorced;046;Self-Employed Artisans and Traders;B2C Market (Business-to-Consumer);144;3983;1593;1673;54423.0;3;643
5912;52;male;married;047;Self-Employed Artisans and Traders;B2C Market (Business-to-Consumer);94;3933;1573;1652;86460.0;9;769
5913;56;female;married;099;Unemployed and Others;B2C Market (Business-to-Consumer);180;4048;1619;1700;99508.0;21;681
5914;57;male;divorced;052;Merchants and Traders;B2C Market (Business-to-Consumer);132;3743;1497;1572;94989.5;10;736
5915;24;female;married;000;Armed forces;B2B Market (Business-to-Business);71;1716;686;618;23688.0;5;637
5916;62;female;divorced;024;Retirees and Pensioners;B2B Market (Business-to-Business);2;4149;1244;2033;113465.0;26;674
5917;49;female;divorced;037;Education;B2B Market (Business-to-Business);27;5565;1669;2727;114107.5;7;683
5918;28;male;divorced;055;Merchants and Traders;B2C Market (Business-to-Consumer);225;3063;0;2144;34693.0;0;666
5919;22;female;married;062;Agriculture and Fishing;B2B Market (Business-to-Business);146;2101;630;1029;14956.0;3;607
5920;24;male;divorced;039;Self-Employed Professionals;B2B Market (Business-to-Business);119;4178;0;2506;30403.0;5;627
5921;32;female;divorced;066;Legal Activities;B2C Market (Business-to-Consumer);4;6434;2573;2316;68830.0;3;653
5922;26;female;married;004;Public Administration;B2B Market (Business-to-Business);130;6566;2626;2758;48486.0;4;619
5923;39;female;married;053;Merchants and Traders;B2C Market (Business-to-Consumer);45;3573;0;2143;52854.5;7;639
5924;41;male;married;099;Unemployed and Others;B2C Market (Business-to-Consumer);198;3651;1460;1533;64864.5;21;704
5925;33;male;single;000;Armed forces;B2B Market (Business-to-Business);227;1266;379;532;26142.0;14;708
5926;25;male;divorced;052;Merchants and Traders;B2C Market (Business-to-Consumer);190;4821;1446;2362;33404.5;2;630
5927;22;male;married;033;Healthcare;B2B Market (Business-to-Business);126;5787;0;4050;35636.0;1;706
5928;58;male;divorced;041;Self-Employed Professionals;B2B Market (Business-to-Business);96;5064;2025;1823;130313.0;29;725
5929;56;female;married;040;Self-Employed Professionals;B2B Market (Business-to-Business);224;3541;1416;1487;88340.0;8;756
5930;38;female;married;006;Public Administration;B2C Market (Business-to-Consumer);79;3368;0;2020;51749.0;13;709
5931;62;female;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);161;4740;1422;2322;120183.0;20;663
5932;54;female;married;062;Agriculture and Fishing;B2B Market (Business-to-Business);105;2831;1132;1189;67727.0;8;755
5933;22;female;married;100;Merchants and Traders;B2C Market (Business-to-Consumer);132;2720;0;1903;24836.0;1;559
5934;24;female;married;037;Education;B2B Market (Business-to-Business);17;4612;0;3228;34563.0;3;690
5935;44;male;divorced;066;Legal Activities;B2C Market (Business-to-Consumer);3;5824;2329;2446;104452.0;18;798
5936;31;male;married;046;Self-Employed Artisans and Traders;B2C Market (Business-to-Consumer);33;3897;0;2338;44441.5;11;663
5937;21;female;single;006;Public Administration;B2C Market (Business-to-Consumer);47;2262;904;950;16410.0;3;615
5938;64;male;married;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);174;3868;1160;1624;113495.0;5;642
5939;69;female;married;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);121;4806;1922;1730;147163.0;20;689
5940;45;male;married;099;Unemployed and Others;B2C Market (Business-to-Consumer);157;4648;0;3253;78193.0;1;645
5941;23;female;single;043;Self-Employed Professionals;B2B Market (Business-to-Business);178;3199;1279;1344;25869.5;0;639
5942;24;female;single;003;Public Administration;B2B Market (Business-to-Business);133;4004;1201;1681;36153.0;2;725
5943;24;female;married;016;Private Sector Management;B2B Market (Business-to-Business);75;6104;2441;2564;44742.0;0;637
5944;62;female;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);31;4071;1628;1465;111537.0;30;752
5945;58;female;married;042;Self-Employed Professionals;B2B Market (Business-to-Business);168;3507;0;2104;89330.0;2;697
5946;42;female;married;066;Legal Activities;B2C Market (Business-to-Consumer);159;6297;1889;2644;101291.0;17;695
5947;60;female;married;065;Unreported;B2C Market (Business-to-Consumer);105;6203;1860;3040;158011.0;5;744
5948;44;female;married;055;Merchants and Traders;B2C Market (Business-to-Consumer);179;4520;0;2712;81559.0;18;659
5949;23;female;single;099;Unemployed and Others;B2C Market (Business-to-Consumer);174;3535;1060;1732;25341.5;5;688
5950;20;female;single;065;Unreported;B2C Market (Business-to-Consumer);52;5195;0;3117;30219.0;1;602
5951;44;male;divorced;056;Merchants and Traders;B2C Market (Business-to-Consumer);195;4499;1349;1890;79354.0;2;627
5952;70;male;married;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);162;3711;1484;1336;121151.0;13;723
5953;40;female;single;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);152;3753;1125;1839;57594.0;17;650
5954;75;female;divorced;024;Retirees and Pensioners;B2B Market (Business-to-Business);130;3872;1548;1626;126555.0;24;757
5955;18;female;single;099;Unemployed and Others;B2C Market (Business-to-Consumer);150;3494;0;2445;22420.0;0;713
5956;55;female;divorced;035;Legal Activities;B2B Market (Business-to-Business);195;4442;1776;1866;100135.0;19;783
5957;59;female;divorced;026;Self-Employed Artisans and Traders;B2B Market (Business-to-Business);56;3153;1261;1324;82191.5;13;724
5958;50;male;married;051;Merchants and Traders;B2C Market (Business-to-Consumer);31;4210;0;2947;83626.0;19;760
5959;50;male;divorced;100;Merchants and Traders;B2C Market (Business-to-Consumer);125;2508;752;1053;57490.0;4;639
5960;27;male;single;066;Legal Activities;B2C Market (Business-to-Consumer);141;5562;2224;2336;48509.0;2;678
5961;67;female;divorced;024;Retirees and Pensioners;B2B Market (Business-to-Business);4;4666;1866;1959;135587.0;20;751
5962;25;female;divorced;043;Self-Employed Professionals;B2B Market (Business-to-Business);132;4971;0;2982;39330.5;0;643
5963;33;female;single;042;Self-Employed Professionals;B2B Market (Business-to-Business);55;4436;1774;1863;55529.0;8;740
5964;58;female;single;042;Self-Employed Professionals;B2B Market (Business-to-Business);171;3792;0;2654;91721.0;8;664
5965;46;female;divorced;062;Agriculture and Fishing;B2B Market (Business-to-Business);188;2041;0;1224;40148.0;1;656
5966;18;male;married;027;Self-Employed Professionals;B2B Market (Business-to-Business);235;4719;1887;1982;24248.0;0;651
5967;39;female;married;042;Self-Employed Professionals;B2B Market (Business-to-Business);51;4164;1665;1499;60613.0;16;688
5968;23;female;single;099;Unemployed and Others;B2C Market (Business-to-Consumer);31;4593;0;2755;29796.5;0;640
5969;38;female;married;026;Self-Employed Artisans and Traders;B2B Market (Business-to-Business);178;4655;0;2793;70969.0;20;750
5970;33;male;single;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);77;4680;1872;1965;50552.0;4;692
5971;49;female;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);130;3693;1107;1810;75138.5;6;686
5972;33;female;married;048;Self-Employed Artisans and Traders;B2C Market (Business-to-Consumer);233;3462;0;2423;45410.0;9;744
5973;49;female;married;030;Education;B2B Market (Business-to-Business);35;5560;0;3336;106469.0;3;800
5974;35;male;married;027;Self-Employed Professionals;B2B Market (Business-to-Business);21;4554;1366;1912;58566.0;15;631
5975;58;female;single;050;Merchants and Traders;B2C Market (Business-to-Consumer);71;3324;1329;1197;84885.0;12;727
5976;64;male;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);172;4705;0;2823;128544.0;27;654
5977;38;female;married;047;Self-Employed Artisans and Traders;B2C Market (Business-to-Consumer);187;4077;1630;1712;59884.0;13;650
5978;36;female;married;100;Merchants and Traders;B2C Market (Business-to-Consumer);106;2788;0;1672;40107.0;2;649
5979;28;male;married;014;Public Administration;B2B Market (Business-to-Business);150;3964;1585;1427;40896.0;9;697
5980;77;female;single;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);120;4768;1907;2002;156209.0;15;747
5981;45;female;married;042;Self-Employed Professionals;B2B Market (Business-to-Business);124;4688;0;2812;85935.0;25;777
5982;23;female;married;025;Retirees and Pensioners;B2B Market (Business-to-Business);157;3909;0;2345;30335.5;5;671
5983;32;female;married;052;Merchants and Traders;B2C Market (Business-to-Consumer);44;3047;1218;1280;42801.0;4;645
5984;21;female;single;100;Merchants and Traders;B2C Market (Business-to-Consumer);96;3328;1331;1397;25535.0;0;673
5985;25;female;married;100;Merchants and Traders;B2C Market (Business-to-Consumer);168;2569;1027;925;20883.5;0;632
5986;18;male;single;041;Self-Employed Professionals;B2B Market (Business-to-Business);109;5745;0;3447;28450.0;0;695
5987;24;male;married;025;Retirees and Pensioners;B2B Market (Business-to-Business);116;3833;1533;1380;35336.0;3;602
5988;29;male;married;040;Self-Employed Professionals;B2B Market (Business-to-Business);71;3624;1449;1522;42448.0;6;643
5989;20;male;single;068;Real Estate Activities;B2C Market (Business-to-Consumer);0;6368;0;4457;33015.0;2;650
5990;69;female;married;024;Retirees and Pensioners;B2B Market (Business-to-Business);156;3583;1433;1505;112855.5;3;662
5991;69;female;married;024;Retirees and Pensioners;B2B Market (Business-to-Business);67;4620;1848;1940;138214.0;12;684
5992;28;female;married;064;Unemployed and Others;B2C Market (Business-to-Consumer);40;337;134;121;20539.0;7;642
5993;51;male;divorced;014;Public Administration;B2B Market (Business-to-Business);178;2804;841;1374;58794.0;16;625
5994;20;female;married;099;Unemployed and Others;B2C Market (Business-to-Consumer);222;3628;1088;1778;24309.0;2;592
5995;45;female;divorced;060;Agriculture and Fishing;B2B Market (Business-to-Business);129;2067;620;1012;44488.5;17;626
5996;47;female;married;032;Healthcare;B2B Market (Business-to-Business);7;4851;1940;2037;88441.5;19;740
5997;18;male;single;026;Self-Employed Artisans and Traders;B2B Market (Business-to-Business);123;3663;1098;1795;16538.0;0;591
5998;49;male;married;026;Self-Employed Artisans and Traders;B2B Market (Business-to-Business);71;3530;1412;1482;74801.0;14;678
5999;43;female;divorced;027;Self-Employed Professionals;B2B Market (Business-to-Business);141;5576;0;3903;95696.0;5;747
6000;44;male;divorced;032;Healthcare;B2B Market (Business-to-Business);6;4828;1931;2027;79234.0;20;784
6001;35;female;married;099;Unemployed and Others;B2C Market (Business-to-Consumer);86;3504;1401;1472;46491.0;17;752
6002;78;male;married;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);27;3500;1400;1260;128671.0;20;717
6003;20;male;single;005;Public Administration;B2B Market (Business-to-Business);153;2674;1069;963;16568.0;1;632
6004;63;male;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);107;3697;1478;1331;106565.5;10;785
6005;49;female;married;037;Education;B2B Market (Business-to-Business);44;5721;2288;2059;118176.5;12;671
6006;76;female;married;024;Retirees and Pensioners;B2B Market (Business-to-Business);126;4988;1995;2095;162899.0;16;757
